date,price_eur_mwh,temperature,wind_speed,radiation,precipitation,wind_power,solar_proxy,heating_degree,cooling_degree,hour,weekday,month,is_weekend,price_lag_24,price_lag_168,gas_price
2022-03-16 18:00:00,319.13,9.9,14.8,233.0,0.0,3241.7920000000004,233.0,8.1,0.0,18,2,3,0,375.0,574.93,102.623
2022-03-16 19:00:00,296.49,8.2,11.3,93.0,0.0,1442.8970000000002,93.0,9.8,0.0,19,2,3,0,405.02,605.0,102.623
2022-03-16 20:00:00,215.58,6.5,12.2,5.0,0.0,1815.8479999999995,5.0,11.5,0.0,20,2,3,0,335.24,528.03,102.623
2022-03-16 21:00:00,165.96,6.1,12.1,0.0,0.0,1771.561,0.0,11.9,0.0,21,2,3,0,312.09,448.75,102.623
2022-03-16 22:00:00,165.22,5.2,10.9,0.0,0.0,1295.0290000000002,0.0,12.8,0.0,22,2,3,0,288.99,449.06,102.623
2022-03-16 23:00:00,129.27,5.1,13.9,0.0,0.0,2685.619,0.0,12.9,0.0,23,2,3,0,264.63,418.45,102.623
2022-03-17 00:00:00,157.27,5.1,16.6,0.0,0.0,4574.296000000001,0.0,12.9,0.0,0,3,3,0,253.41,350.0,105.088
2022-03-17 01:00:00,127.99,4.8,14.9,0.0,0.0,3307.949,0.0,13.2,0.0,1,3,3,0,251.4,320.0,105.088
2022-03-17 02:00:00,119.71,4.3,11.0,0.0,0.0,1331.0,0.0,13.7,0.0,2,3,3,0,247.5,321.59,105.088
2022-03-17 03:00:00,126.58,4.2,10.7,0.0,0.0,1225.0429999999997,0.0,13.8,0.0,3,3,3,0,240.01,310.09,105.088
2022-03-17 04:00:00,147.97,4.1,8.7,0.0,0.0,658.5029999999998,0.0,13.9,0.0,4,3,3,0,238.5,310.07,105.088
2022-03-17 05:00:00,180.0,4.8,10.4,0.0,0.0,1124.864,0.0,13.2,0.0,5,3,3,0,249.72,335.01,105.088
2022-03-17 06:00:00,206.5,5.2,11.5,0.0,0.0,1520.875,0.0,12.8,0.0,6,3,3,0,296.96,414.66,105.088
2022-03-17 07:00:00,262.89,5.8,14.7,0.0,0.0,3176.5229999999997,0.0,12.2,0.0,7,3,3,0,317.7,436.06,105.088
2022-03-17 08:00:00,270.0,5.6,11.4,4.0,0.0,1481.544,4.0,12.4,0.0,8,3,3,0,314.0,421.17,105.088
2022-03-17 09:00:00,254.94,6.4,10.1,51.0,0.0,1030.301,51.0,11.6,0.0,9,3,3,0,295.94,311.99,105.088
2022-03-17 10:00:00,211.6,8.1,10.1,212.0,0.0,1030.301,212.0,9.9,0.0,10,3,3,0,276.6,240.33,105.088
2022-03-17 11:00:00,220.02,8.7,11.1,234.0,0.5,1367.631,234.0,9.3,0.0,11,3,3,0,260.14,199.82,105.088
2022-03-17 12:00:00,206.21,8.4,9.8,205.0,0.6,941.1920000000002,205.0,9.6,0.0,12,3,3,0,207.44,171.7,105.088
2022-03-17 13:00:00,214.09,8.6,10.5,196.0,0.1,1157.625,196.0,9.4,0.0,13,3,3,0,204.01,150.01,105.088
2022-03-17 14:00:00,229.97,8.1,9.5,89.0,0.5,857.375,89.0,9.9,0.0,14,3,3,0,200.03,162.66,105.088
2022-03-17 15:00:00,246.2,8.0,11.4,67.0,0.2,1481.544,67.0,10.0,0.0,15,3,3,0,198.22,199.85,105.088
2022-03-17 16:00:00,257.36,8.2,10.5,85.0,0.1,1157.625,85.0,9.8,0.0,16,3,3,0,248.97,276.58,105.088
2022-03-17 17:00:00,276.22,8.4,10.9,107.0,0.1,1295.0290000000002,107.0,9.6,0.0,17,3,3,0,294.92,379.95,105.088
2022-03-17 18:00:00,310.03,8.0,10.9,81.0,0.0,1295.0290000000002,81.0,10.0,0.0,18,3,3,0,319.13,412.4,105.088
2022-03-17 19:00:00,347.21,7.3,10.0,46.0,0.0,1000.0,46.0,10.7,0.0,19,3,3,0,296.49,326.39,105.088
2022-03-17 20:00:00,295.92,6.4,8.9,3.0,0.0,704.969,3.0,11.6,0.0,20,3,3,0,215.58,179.01,105.088
2022-03-17 21:00:00,259.29,4.0,7.2,0.0,0.0,373.2480000000001,0.0,14.0,0.0,21,3,3,0,165.96,173.6,105.088
2022-03-17 22:00:00,244.66,2.2,6.6,0.0,0.0,287.496,0.0,15.8,0.0,22,3,3,0,165.22,172.74,105.088
2022-03-17 23:00:00,237.2,0.6,8.3,0.0,0.0,571.7870000000001,0.0,17.4,0.0,23,3,3,0,129.27,123.93,105.088
2022-03-18 00:00:00,203.03,-0.2,9.1,0.0,0.0,753.5709999999999,0.0,18.2,0.0,0,4,3,0,157.27,88.96,105.044
2022-03-18 01:00:00,206.97,-0.3,8.2,0.0,0.0,551.3679999999998,0.0,18.3,0.0,1,4,3,0,127.99,91.02,105.044
2022-03-18 02:00:00,201.38,-0.3,10.4,0.0,0.0,1124.864,0.0,18.3,0.0,2,4,3,0,119.71,88.93,105.044
2022-03-18 03:00:00,206.5,-0.7,6.7,0.0,0.0,300.76300000000003,0.0,18.7,0.0,3,4,3,0,126.58,97.03,105.044
2022-03-18 04:00:00,209.9,-1.2,6.6,0.0,0.0,287.496,0.0,19.2,0.0,4,4,3,0,147.97,91.15,105.044
2022-03-18 05:00:00,217.06,-1.5,6.5,0.0,0.0,274.625,0.0,19.5,0.0,5,4,3,0,180.0,109.92,105.044
2022-03-18 06:00:00,262.97,-1.5,6.9,0.0,0.0,328.50900000000007,0.0,19.5,0.0,6,4,3,0,206.5,172.57,105.044
2022-03-18 07:00:00,291.51,-1.4,7.6,0.0,0.0,438.97599999999994,0.0,19.4,0.0,7,4,3,0,262.89,185.06,105.044
2022-03-18 08:00:00,287.81,-1.1,6.9,8.0,0.0,328.50900000000007,8.0,19.1,0.0,8,4,3,0,270.0,112.35,105.044
2022-03-18 09:00:00,249.9,1.2,8.7,114.0,0.0,658.5029999999998,114.0,16.8,0.0,9,4,3,0,254.94,67.3,105.044
2022-03-18 10:00:00,228.58,3.6,4.8,273.0,0.0,110.59199999999998,273.0,14.4,0.0,10,4,3,0,211.6,23.07,105.044
2022-03-18 11:00:00,204.87,5.8,4.8,422.0,0.0,110.59199999999998,422.0,12.2,0.0,11,4,3,0,220.02,15.52,105.044
2022-03-18 12:00:00,205.01,7.6,5.4,539.0,0.0,157.46400000000003,539.0,10.4,0.0,12,4,3,0,206.21,10.1,105.044
2022-03-18 13:00:00,201.14,8.9,8.4,611.0,0.0,592.7040000000001,611.0,9.1,0.0,13,4,3,0,214.09,0.1,105.044
2022-03-18 14:00:00,200.31,9.5,7.8,632.0,0.0,474.552,632.0,8.5,0.0,14,4,3,0,229.97,0.08,105.044
2022-03-18 15:00:00,202.48,10.6,9.5,605.0,0.0,857.375,605.0,7.4,0.0,15,4,3,0,246.2,10.04,105.044
2022-03-18 16:00:00,212.4,11.1,10.6,529.0,0.0,1191.0159999999998,529.0,6.9,0.0,16,4,3,0,257.36,23.87,105.044
2022-03-18 17:00:00,245.54,10.6,14.3,411.0,0.0,2924.2070000000003,411.0,7.4,0.0,17,4,3,0,276.22,118.86,105.044
2022-03-18 18:00:00,275.31,9.4,14.2,262.0,0.0,2863.2879999999996,262.0,8.6,0.0,18,4,3,0,310.03,170.06,105.044
2022-03-18 19:00:00,286.52,7.5,11.6,106.0,0.0,1560.896,106.0,10.5,0.0,19,4,3,0,347.21,151.98,105.044
2022-03-18 20:00:00,251.15,5.0,7.9,7.0,0.0,493.039,7.0,13.0,0.0,20,4,3,0,295.92,84.48,105.044
2022-03-18 21:00:00,216.95,3.9,7.7,0.0,0.0,456.533,0.0,14.1,0.0,21,4,3,0,259.29,69.77,105.044
2022-03-18 22:00:00,228.5,3.2,7.6,0.0,0.0,438.97599999999994,0.0,14.8,0.0,22,4,3,0,244.66,81.05,105.044
2022-03-18 23:00:00,197.81,2.1,7.3,0.0,0.0,389.017,0.0,15.9,0.0,23,4,3,0,237.2,67.27,105.044
2022-03-19 00:00:00,196.67,1.6,7.8,0.0,0.0,474.552,0.0,16.4,0.0,0,5,3,1,203.03,68.93,105.044
2022-03-19 01:00:00,194.82,1.0,7.9,0.0,0.0,493.039,0.0,17.0,0.0,1,5,3,1,206.97,69.07,105.044
2022-03-19 02:00:00,187.02,1.0,8.7,0.0,0.0,658.5029999999998,0.0,17.0,0.0,2,5,3,1,201.38,72.97,105.044
2022-03-19 03:00:00,187.0,1.0,6.8,0.0,0.0,314.43199999999996,0.0,17.0,0.0,3,5,3,1,206.5,72.99,105.044
2022-03-19 04:00:00,185.06,0.6,6.7,0.0,0.0,300.76300000000003,0.0,17.4,0.0,4,5,3,1,209.9,72.93,105.044
2022-03-19 05:00:00,190.8,0.3,7.0,0.0,0.0,343.0,0.0,17.7,0.0,5,5,3,1,217.06,73.11,105.044
2022-03-19 06:00:00,198.23,1.0,9.2,0.0,0.0,778.6879999999999,0.0,17.0,0.0,6,5,3,1,262.97,89.05,105.044
2022-03-19 07:00:00,204.14,2.3,11.3,0.0,0.0,1442.8970000000002,0.0,15.7,0.0,7,5,3,1,291.51,87.52,105.044
2022-03-19 08:00:00,196.11,2.7,11.3,7.0,0.0,1442.8970000000002,7.0,15.3,0.0,8,5,3,1,287.81,79.07,105.044
2022-03-19 09:00:00,135.07,3.5,12.5,108.0,0.0,1953.125,108.0,14.5,0.0,9,5,3,1,249.9,78.9,105.044
2022-03-19 10:00:00,99.55,4.8,9.9,273.0,0.0,970.299,273.0,13.2,0.0,10,5,3,1,228.58,72.95,105.044
2022-03-19 11:00:00,85.08,6.1,9.4,426.0,0.0,830.5840000000001,426.0,11.9,0.0,11,5,3,1,204.87,67.84,105.044
2022-03-19 12:00:00,69.71,7.6,12.0,532.0,0.0,1728.0,532.0,10.4,0.0,12,5,3,1,205.01,72.91,105.044
2022-03-19 13:00:00,10.0,8.4,15.1,595.0,0.0,3442.9509999999996,595.0,9.6,0.0,13,5,3,1,201.14,68.95,105.044
2022-03-19 14:00:00,8.84,9.0,21.9,632.0,0.0,10503.458999999995,632.0,9.0,0.0,14,5,3,1,200.31,80.07,105.044
2022-03-19 15:00:00,14.74,8.2,22.9,482.0,0.1,12008.988999999998,482.0,9.8,0.0,15,5,3,1,202.48,118.95,105.044
2022-03-19 16:00:00,79.0,8.4,22.0,484.0,0.0,10648.0,484.0,9.6,0.0,16,5,3,1,212.4,189.3,105.044
2022-03-19 17:00:00,151.01,7.9,24.7,370.0,0.0,15069.222999999998,370.0,10.1,0.0,17,5,3,1,245.54,287.3,105.044
2022-03-19 18:00:00,192.8,7.2,21.8,203.0,0.0,10360.232000000002,203.0,10.8,0.0,18,5,3,1,275.31,323.3,105.044
2022-03-19 19:00:00,173.27,6.3,19.3,94.0,0.0,7189.057000000001,94.0,11.7,0.0,19,5,3,1,286.52,235.0,105.044
2022-03-19 20:00:00,119.96,5.5,19.5,6.0,0.0,7414.875,6.0,12.5,0.0,20,5,3,1,251.15,173.0,105.044
2022-03-19 21:00:00,89.99,4.6,17.7,0.0,0.0,5545.232999999999,0.0,13.4,0.0,21,5,3,1,216.95,176.5,105.044
2022-03-19 22:00:00,91.13,4.1,18.2,0.0,0.0,6028.567999999999,0.0,13.9,0.0,22,5,3,1,228.5,182.51,105.044
2022-03-19 23:00:00,82.85,3.3,17.4,0.0,0.0,5268.0239999999985,0.0,14.7,0.0,23,5,3,1,197.81,168.88,105.044
2022-03-20 00:00:00,84.04,2.7,17.4,0.0,0.0,5268.0239999999985,0.0,15.3,0.0,0,6,3,1,196.67,160.1,105.044
2022-03-20 01:00:00,70.99,2.1,18.4,0.0,0.0,6229.503999999999,0.0,15.9,0.0,1,6,3,1,194.82,150.01,105.044
2022-03-20 02:00:00,74.78,2.2,18.0,0.0,0.0,5832.0,0.0,15.8,0.0,2,6,3,1,187.02,124.27,105.044
2022-03-20 03:00:00,68.38,2.2,19.1,0.0,0.0,6967.871000000002,0.0,15.8,0.0,3,6,3,1,187.0,102.54,105.044
2022-03-20 04:00:00,75.9,1.8,19.2,0.0,0.0,7077.887999999999,0.0,16.2,0.0,4,6,3,1,185.06,130.25,105.044
2022-03-20 05:00:00,75.9,1.7,18.4,0.0,0.0,6229.503999999999,0.0,16.3,0.0,5,6,3,1,190.8,120.7,105.044
2022-03-20 06:00:00,68.53,1.5,18.1,0.0,0.0,5929.741000000002,0.0,16.5,0.0,6,6,3,1,198.23,100.05,105.044
2022-03-20 07:00:00,20.56,1.4,18.9,0.0,0.0,6751.268999999998,0.0,16.6,0.0,7,6,3,1,204.14,90.92,105.044
2022-03-20 08:00:00,8.81,1.5,19.9,11.0,0.0,7880.598999999998,11.0,16.5,0.0,8,6,3,1,196.11,77.49,105.044
2022-03-20 09:00:00,0.07,2.8,18.1,120.0,0.0,5929.741000000002,120.0,15.2,0.0,9,6,3,1,135.07,72.82,105.044
2022-03-20 10:00:00,-0.1,4.2,20.1,275.0,0.0,8120.6010000000015,275.0,13.8,0.0,10,6,3,1,99.55,56.15,105.044
2022-03-20 11:00:00,-5.31,6.1,23.4,420.0,0.0,12812.903999999997,420.0,11.9,0.0,11,6,3,1,85.08,30.07,105.044
2022-03-20 12:00:00,-16.81,7.8,22.4,535.0,0.0,11239.423999999995,535.0,10.2,0.0,12,6,3,1,69.71,24.76,105.044
2022-03-20 13:00:00,-19.04,9.2,22.8,608.0,0.0,11852.352,608.0,8.8,0.0,13,6,3,1,10.0,8.55,105.044
2022-03-20 14:00:00,-13.35,10.6,22.1,631.0,0.0,10793.861000000004,631.0,7.4,0.0,14,6,3,1,8.84,10.05,105.044
2022-03-20 15:00:00,-1.06,11.2,21.9,605.0,0.0,10503.458999999995,605.0,6.800000000000001,0.0,15,6,3,1,14.74,30.07,105.044
2022-03-20 16:00:00,0.06,11.4,23.2,528.0,0.0,12487.168,528.0,6.6,0.0,16,6,3,1,79.0,104.03,105.044
2022-03-20 17:00:00,69.93,11.5,21.7,411.0,0.0,10218.312999999998,411.0,6.5,0.0,17,6,3,1,151.01,212.12,105.044
2022-03-20 18:00:00,122.32,11.1,18.7,261.0,0.0,6539.2029999999995,261.0,6.9,0.0,18,6,3,1,192.8,234.21,105.044
2022-03-20 19:00:00,122.95,9.8,17.7,109.0,0.0,5545.232999999999,109.0,8.2,0.0,19,6,3,1,173.27,199.9,105.044
2022-03-20 20:00:00,85.97,8.2,15.9,9.0,0.0,4019.679,9.0,9.8,0.0,20,6,3,1,119.96,170.08,105.044
2022-03-20 21:00:00,80.08,7.2,15.2,0.0,0.0,3511.8079999999995,0.0,10.8,0.0,21,6,3,1,89.99,163.12,105.044
2022-03-20 22:00:00,110.07,6.2,14.3,0.0,0.0,2924.2070000000003,0.0,11.8,0.0,22,6,3,1,91.13,190.67,105.044
2022-03-20 23:00:00,93.36,5.3,13.6,0.0,0.0,2515.4559999999997,0.0,12.7,0.0,23,6,3,1,82.85,199.42,105.044
2022-03-21 00:00:00,114.18,4.5,12.8,0.0,0.0,2097.1520000000005,0.0,13.5,0.0,0,0,3,0,84.04,205.9,96.302
2022-03-21 01:00:00,118.82,3.7,11.5,0.0,0.0,1520.875,0.0,14.3,0.0,1,0,3,0,70.99,204.44,96.302
2022-03-21 02:00:00,118.85,3.5,10.3,0.0,0.0,1092.7270000000003,0.0,14.5,0.0,2,0,3,0,74.78,211.64,96.302
2022-03-21 03:00:00,119.0,2.6,9.3,0.0,0.0,804.3570000000002,0.0,15.4,0.0,3,0,3,0,68.38,207.03,96.302
2022-03-21 04:00:00,137.03,1.8,9.3,0.0,0.0,804.3570000000002,0.0,16.2,0.0,4,0,3,0,75.9,219.91,96.302
2022-03-21 05:00:00,189.41,0.4,6.4,0.0,0.0,262.14400000000006,0.0,17.6,0.0,5,0,3,0,75.9,230.06,96.302
2022-03-21 06:00:00,264.0,0.5,8.2,0.0,0.0,551.3679999999998,0.0,17.5,0.0,6,0,3,0,68.53,301.92,96.302
2022-03-21 07:00:00,288.0,0.5,9.2,0.0,0.0,778.6879999999999,0.0,17.5,0.0,7,0,3,0,20.56,335.88,96.302
2022-03-21 08:00:00,270.6,0.6,7.4,13.0,0.0,405.2240000000001,13.0,17.4,0.0,8,0,3,0,8.81,344.24,96.302
2022-03-21 09:00:00,196.47,3.0,7.4,126.0,0.0,405.2240000000001,126.0,15.0,0.0,9,0,3,0,0.07,300.83,96.302
2022-03-21 10:00:00,153.06,5.5,7.2,283.0,0.0,373.2480000000001,283.0,12.5,0.0,10,0,3,0,-0.1,265.91,96.302
2022-03-21 11:00:00,163.68,7.7,7.7,429.0,0.0,456.533,429.0,10.3,0.0,11,0,3,0,-5.31,258.34,96.302
2022-03-21 12:00:00,156.99,9.9,7.7,545.0,0.0,456.533,545.0,8.1,0.0,12,0,3,0,-16.81,240.57,96.302
2022-03-21 13:00:00,171.35,11.9,7.7,617.0,0.0,456.533,617.0,6.1,0.0,13,0,3,0,-19.04,224.25,96.302
2022-03-21 14:00:00,170.67,13.6,8.9,640.0,0.0,704.969,640.0,4.4,0.0,14,0,3,0,-13.35,218.34,96.302
2022-03-21 15:00:00,212.63,14.1,10.0,613.0,0.0,1000.0,613.0,3.9,0.0,15,0,3,0,-1.06,269.8,96.302
2022-03-21 16:00:00,232.98,14.1,10.2,536.0,0.0,1061.208,536.0,3.9,0.0,16,0,3,0,0.06,293.02,96.302
2022-03-21 17:00:00,273.68,13.6,10.2,417.0,0.0,1061.208,417.0,4.4,0.0,17,0,3,0,69.93,346.5,96.302
2022-03-21 18:00:00,309.6,12.4,8.7,270.0,0.0,658.5029999999998,270.0,5.6,0.0,18,0,3,0,122.32,390.01,96.302
2022-03-21 19:00:00,336.98,9.6,7.1,115.0,0.0,357.91099999999994,115.0,8.4,0.0,19,0,3,0,122.95,435.42,96.302
2022-03-21 20:00:00,277.16,6.8,8.0,10.0,0.0,512.0,10.0,11.2,0.0,20,0,3,0,85.97,365.26,96.302
2022-03-21 21:00:00,240.91,5.8,8.5,0.0,0.0,614.125,0.0,12.2,0.0,21,0,3,0,80.08,322.7,96.302
2022-03-21 22:00:00,222.81,4.6,7.4,0.0,0.0,405.2240000000001,0.0,13.4,0.0,22,0,3,0,110.07,300.73,96.302
2022-03-21 23:00:00,199.25,3.7,7.4,0.0,0.0,405.2240000000001,0.0,14.3,0.0,23,0,3,0,93.36,261.86,96.302
2022-03-22 00:00:00,223.0,2.7,7.1,0.0,0.0,357.91099999999994,0.0,15.3,0.0,0,1,3,0,114.18,248.92,98.747
2022-03-22 01:00:00,215.0,1.5,8.2,0.0,0.0,551.3679999999998,0.0,16.5,0.0,1,1,3,0,118.82,245.03,98.747
2022-03-22 02:00:00,207.0,1.4,10.7,0.0,0.0,1225.0429999999997,0.0,16.6,0.0,2,1,3,0,118.85,241.79,98.747
2022-03-22 03:00:00,206.36,0.8,8.1,0.0,0.0,531.4409999999999,0.0,17.2,0.0,3,1,3,0,119.0,240.07,98.747
2022-03-22 04:00:00,203.0,0.0,8.1,0.0,0.0,531.4409999999999,0.0,18.0,0.0,4,1,3,0,137.03,242.69,98.747
2022-03-22 05:00:00,220.92,-0.4,7.8,0.0,0.0,474.552,0.0,18.4,0.0,5,1,3,0,189.41,262.4,98.747
2022-03-22 06:00:00,273.7,-0.8,7.6,0.0,0.0,438.97599999999994,0.0,18.8,0.0,6,1,3,0,264.0,318.93,98.747
2022-03-22 07:00:00,287.34,-1.2,7.4,0.0,0.0,405.2240000000001,0.0,19.2,0.0,7,1,3,0,288.0,340.29,98.747
2022-03-22 08:00:00,281.1,-0.3,5.9,16.0,0.0,205.37900000000005,16.0,18.3,0.0,8,1,3,0,270.6,349.98,98.747
2022-03-22 09:00:00,240.15,3.0,6.2,139.0,0.0,238.32800000000003,139.0,15.0,0.0,9,1,3,0,196.47,329.45,98.747
2022-03-22 10:00:00,199.9,6.3,2.8,302.0,0.0,21.951999999999995,302.0,11.7,0.0,10,1,3,0,153.06,318.46,98.747
2022-03-22 11:00:00,192.2,9.7,2.7,452.0,0.0,19.683000000000003,452.0,8.3,0.0,11,1,3,0,163.68,296.17,98.747
2022-03-22 12:00:00,183.66,12.1,3.7,569.0,0.0,50.653000000000006,569.0,5.9,0.0,12,1,3,0,156.99,279.49,98.747
2022-03-22 13:00:00,185.21,13.6,4.6,640.0,0.0,97.33599999999998,640.0,4.4,0.0,13,1,3,0,171.35,283.24,98.747
2022-03-22 14:00:00,193.92,15.1,4.5,661.0,0.0,91.125,661.0,2.9000000000000004,0.0,14,1,3,0,170.67,287.96,98.747
2022-03-22 15:00:00,199.86,15.6,4.0,635.0,0.0,64.0,635.0,2.4000000000000004,0.0,15,1,3,0,212.63,297.17,98.747
2022-03-22 16:00:00,230.01,15.6,4.8,556.0,0.0,110.59199999999998,556.0,2.4000000000000004,0.0,16,1,3,0,232.98,317.53,98.747
2022-03-22 17:00:00,269.97,15.2,5.3,435.0,0.0,148.87699999999998,435.0,2.8000000000000007,0.0,17,1,3,0,273.68,332.36,98.747
2022-03-22 18:00:00,301.03,13.8,3.9,284.0,0.0,59.319,284.0,4.199999999999999,0.0,18,1,3,0,309.6,375.0,98.747
2022-03-22 19:00:00,351.0,9.4,7.8,125.0,0.0,474.552,125.0,8.6,0.0,19,1,3,0,336.98,405.02,98.747
2022-03-22 20:00:00,290.84,6.2,8.7,12.0,0.0,658.5029999999998,12.0,11.8,0.0,20,1,3,0,277.16,335.24,98.747
2022-03-22 21:00:00,255.9,3.9,9.4,0.0,0.0,830.5840000000001,0.0,14.1,0.0,21,1,3,0,240.91,312.09,98.747
2022-03-22 22:00:00,242.27,2.2,10.5,0.0,0.0,1157.625,0.0,15.8,0.0,22,1,3,0,222.81,288.99,98.747
2022-03-22 23:00:00,222.38,1.0,10.5,0.0,0.0,1157.625,0.0,17.0,0.0,23,1,3,0,199.25,264.63,98.747
2022-03-23 00:00:00,215.39,1.5,8.5,0.0,0.0,614.125,0.0,16.5,0.0,0,2,3,0,223.0,253.41,117.001
2022-03-23 01:00:00,200.05,0.5,7.7,0.0,0.0,456.533,0.0,17.5,0.0,1,2,3,0,215.0,251.4,117.001
2022-03-23 02:00:00,200.62,3.1,5.1,0.0,0.0,132.65099999999998,0.0,14.9,0.0,2,2,3,0,207.0,247.5,117.001
2022-03-23 03:00:00,198.08,3.0,3.7,0.0,0.0,50.653000000000006,0.0,15.0,0.0,3,2,3,0,206.36,240.01,117.001
2022-03-23 04:00:00,204.09,-0.3,5.0,0.0,0.0,125.0,0.0,18.3,0.0,4,2,3,0,203.0,238.5,117.001
2022-03-23 05:00:00,226.15,-0.2,5.2,0.0,0.0,140.608,0.0,18.2,0.0,5,2,3,0,220.92,249.72,117.001
2022-03-23 06:00:00,275.45,0.7,3.7,0.0,0.0,50.653000000000006,0.0,17.3,0.0,6,2,3,0,273.7,296.96,117.001
2022-03-23 07:00:00,299.25,0.2,2.7,0.0,0.0,19.683000000000003,0.0,17.8,0.0,7,2,3,0,287.34,317.7,117.001
2022-03-23 08:00:00,280.72,-0.6,2.7,19.0,0.0,19.683000000000003,19.0,18.6,0.0,8,2,3,0,281.1,314.0,117.001
2022-03-23 09:00:00,217.11,2.8,3.3,143.0,0.0,35.937,143.0,15.2,0.0,9,2,3,0,240.15,295.94,117.001
2022-03-23 10:00:00,199.7,7.2,1.9,305.0,0.0,6.858999999999999,305.0,10.8,0.0,10,2,3,0,199.9,276.6,117.001
2022-03-23 11:00:00,191.54,10.4,0.4,454.0,0.0,0.064,454.0,7.6,0.0,11,2,3,0,192.2,260.14,117.001
2022-03-23 12:00:00,181.07,12.8,1.8,570.0,0.0,5.832000000000001,570.0,5.199999999999999,0.0,12,2,3,0,183.66,207.44,117.001
2022-03-23 13:00:00,181.93,14.4,2.4,644.0,0.0,13.823999999999998,644.0,3.5999999999999996,0.0,13,2,3,0,185.21,204.01,117.001
2022-03-23 14:00:00,190.31,16.5,3.1,667.0,0.0,29.791000000000004,667.0,1.5,0.0,14,2,3,0,193.92,200.03,117.001
2022-03-23 15:00:00,202.34,16.0,4.2,640.0,0.0,74.08800000000001,640.0,2.0,0.0,15,2,3,0,199.86,198.22,117.001
2022-03-23 16:00:00,217.99,15.9,5.2,561.0,0.0,140.608,561.0,2.0999999999999996,0.0,16,2,3,0,230.01,248.97,117.001
2022-03-23 17:00:00,266.05,15.2,5.1,441.0,0.0,132.65099999999998,441.0,2.8000000000000007,0.0,17,2,3,0,269.97,294.92,117.001
2022-03-23 18:00:00,312.28,13.2,5.8,290.0,0.0,195.112,290.0,4.800000000000001,0.0,18,2,3,0,301.03,319.13,117.001
2022-03-23 19:00:00,374.14,9.2,8.1,129.0,0.0,531.4409999999999,129.0,8.8,0.0,19,2,3,0,351.0,296.49,117.001
2022-03-23 20:00:00,311.03,5.8,9.6,13.0,0.0,884.7359999999999,13.0,12.2,0.0,20,2,3,0,290.84,215.58,117.001
2022-03-23 21:00:00,270.0,3.4,12.3,0.0,0.0,1860.8670000000004,0.0,14.6,0.0,21,2,3,0,255.9,165.96,117.001
2022-03-23 22:00:00,245.12,4.9,8.9,0.0,0.0,704.969,0.0,13.1,0.0,22,2,3,0,242.27,165.22,117.001
2022-03-23 23:00:00,216.4,5.1,8.5,0.0,0.0,614.125,0.0,12.9,0.0,23,2,3,0,222.38,129.27,117.001
2022-03-24 00:00:00,213.01,4.2,6.3,0.0,0.0,250.04699999999997,0.0,13.8,0.0,0,3,3,0,215.39,157.27,111.608
2022-03-24 01:00:00,212.33,2.7,5.4,0.0,0.0,157.46400000000003,0.0,15.3,0.0,1,3,3,0,200.05,127.99,111.608
2022-03-24 02:00:00,211.5,1.9,5.5,0.0,0.0,166.375,0.0,16.1,0.0,2,3,3,0,200.62,119.71,111.608
2022-03-24 03:00:00,211.8,-0.3,6.7,0.0,0.0,300.76300000000003,0.0,18.3,0.0,3,3,3,0,198.08,126.58,111.608
2022-03-24 04:00:00,212.93,-1.9,7.6,0.0,0.0,438.97599999999994,0.0,19.9,0.0,4,3,3,0,204.09,147.97,111.608
2022-03-24 05:00:00,223.32,-1.3,4.4,0.0,0.0,85.18400000000003,0.0,19.3,0.0,5,3,3,0,226.15,180.0,111.608
2022-03-24 06:00:00,282.97,-1.6,4.4,0.0,0.0,85.18400000000003,0.0,19.6,0.0,6,3,3,0,275.45,206.5,111.608
2022-03-24 07:00:00,305.07,-1.9,2.7,0.0,0.0,19.683000000000003,0.0,19.9,0.0,7,3,3,0,299.25,262.89,111.608
2022-03-24 08:00:00,267.73,-0.9,2.3,21.0,0.0,12.166999999999998,21.0,18.9,0.0,8,3,3,0,280.72,270.0,111.608
2022-03-24 09:00:00,218.91,3.0,4.7,146.0,0.0,103.823,146.0,15.0,0.0,9,3,3,0,217.11,254.94,111.608
2022-03-24 10:00:00,194.92,7.6,1.6,306.0,0.0,4.096000000000001,306.0,10.4,0.0,10,3,3,0,199.7,211.6,111.608
2022-03-24 11:00:00,194.94,9.9,1.3,453.0,0.0,2.197,453.0,8.1,0.0,11,3,3,0,191.54,220.02,111.608
2022-03-24 12:00:00,185.97,11.8,2.3,567.0,0.0,12.166999999999998,567.0,6.199999999999999,0.0,12,3,3,0,181.07,206.21,111.608
2022-03-24 13:00:00,181.94,13.2,3.4,639.0,0.0,39.303999999999995,639.0,4.800000000000001,0.0,13,3,3,0,181.93,214.09,111.608
2022-03-24 14:00:00,192.7,15.7,5.1,662.0,0.0,132.65099999999998,662.0,2.3000000000000007,0.0,14,3,3,0,190.31,229.97,111.608
2022-03-24 15:00:00,208.42,15.2,5.8,637.0,0.0,195.112,637.0,2.8000000000000007,0.0,15,3,3,0,202.34,246.2,111.608
2022-03-24 16:00:00,232.58,14.8,6.5,560.0,0.0,274.625,560.0,3.1999999999999993,0.0,16,3,3,0,217.99,257.36,111.608
2022-03-24 17:00:00,266.99,14.1,6.4,440.0,0.0,262.14400000000006,440.0,3.9,0.0,17,3,3,0,266.05,276.22,111.608
